temp,humid,co2,voc,pm25
23.79,40.51,477,104,2
23.73,40.44,477,105,2
23.72,40.45,476,108,1
23.71,40.47,476,110,2
23.66,40.59,473,110,1
23.61,40.62,474,123,2
23.59,40.66,476,136,1
23.59,40.54,475,137,1
23.52,40.93,474,142,1
23.52,40.92,477,142,3
23.44,40.93,481,140,2
23.49,40.66,481,136,1
23.49,40.62,481,128,1
23.45,40.89,479,127,1
23.46,40.97,482,156,2
23.45,40.87,484,177,1
23.4,40.95,486,188,1
23.34,41.13,484,199,1
23.32,40.99,485,204,1
23.4,41.02,486,202,2
23.29,41.05,485,201,3
23.32,41.15,487,186,2
23.29,41.02,482,186,1
23.26,41.1,482,169,2
23.29,41.08,479,161,2
23.25,40.91,477,155,2
23.21,41.07,478,153,2
23.25,40.98,477,147,2
23.14,41.21,474,142,1
23.19,41.17,474,132,1
23.17,41.09,474,133,1
23.1,41.48,474,141,2
23.1,41.41,472,169,1
23.11,41.41,470,173,1
23.1,41.44,469,171,2
23.02,41.57,472,155,1
23.04,41.5,475,157,1
23.07,41.58,477,148,1
23.11,41.47,479,144,1
23.05,41.51,479,155,1
23.07,41.44,481,166,1
23.01,41.59,479,198,1
22.95,41.6,480,191,1
22.95,41.84,482,174,1
22.95,41.72,480,162,1
23.0,41.59,477,150,1
22.93,41.76,478,169,1
23.0,41.52,481,214,2
22.93,41.63,483,195,1
22.95,41.37,483,172,1
22.93,41.68,476,163,2
22.91,41.56,477,156,2
22.9,41.48,482,149,1
22.82,41.59,487,139,1
22.82,41.65,481,134,1
22.75,41.71,480,122,1
22.75,41.75,479,119,1
22.77,41.53,477,115,1
22.73,41.46,478,113,1
22.78,41.39,480,104,1
22.68,41.59,484,105,1
22.77,41.24,488,117,1
22.74,41.17,490,121,1
22.7,41.17,492,120,1
22.7,41.12,490,128,2
22.61,41.11,497,117,1
22.64,41.1,495,116,1
22.6,41.1,491,109,1
22.57,40.97,499,101,1
22.61,40.86,499,99,1
22.53,40.84,496,94,1
22.51,40.88,498,89,2
22.54,40.61,499,83,2
22.51,40.69,499,81,1
22.46,40.84,498,78,1
22.51,40.47,501,71,1
22.47,40.44,503,68,1
22.47,40.39,498,68,1
22.34,40.76,502,58,1
22.47,40.21,504,58,1
22.43,40.34,504,59,1
22.31,40.51,505,52,2
22.37,40.18,503,51,2
22.27,40.26,503,50,1
22.34,40.14,508,47,2
22.23,40.22,510,46,1
22.26,40.21,508,53,1
22.26,40.14,517,66,1
22.24,40.19,524,114,1
22.16,40.31,522,138,1
22.2,40.15,519,114,1
22.21,40.06,531,152,1
22.11,40.08,530,150,1
22.17,40.44,529,133,1
22.13,40.35,537,159,2
22.14,40.3,546,188,1
22.17,39.97,547,145,2
22.14,39.94,555,134,2
22.09,39.86,552,118,1
22.16,39.65,550,110,1
22.09,39.73,548,104,2
22.03,39.96,541,87,2
22.07,39.77,538,90,2
22.23,39.55,535,83,2
21.95,40.27,540,68,2
21.93,40.25,547,74,3
22.13,39.77,537,71,4
22.14,39.75,532,63,2
22.03,40.07,530,61,2
22.07,40.23,526,55,2
22.04,40.34,523,45,3
22.11,40.23,525,50,2
22.1,40.34,520,42,2
22.01,40.48,509,42,2
22.09,40.4,500,36,2
22.04,40.59,491,32,2
22.07,40.43,485,29,2
22.11,40.61,476,29,2
21.96,40.98,472,25,2
22.03,40.84,465,22,2
21.97,41.11,461,23,2
22.07,41.08,461,21,2
22.01,41.42,460,21,3
22.06,41.84,467,25,4
22.14,41.4,460,22,2
22.09,41.93,461,22,4
22.06,42.68,462,20,3
22.11,43.2,466,25,3
22.04,43.76,465,29,2
21.96,44.01,469,33,3
22.36,43.27,470,36,4
22.44,42.98,480,33,5
22.51,42.71,476,31,3
22.61,42.49,476,33,4
22.43,42.95,474,29,3
22.34,42.6,472,26,3
22.31,42.7,465,24,3
22.26,42.66,457,29,3
22.17,42.87,451,35,4
22.27,42.63,452,29,3
22.37,42.44,457,29,3
22.48,42.3,477,29,3
22.41,42.24,487,30,3
22.48,42.05,485,31,3
22.46,41.86,481,34,2
22.37,42.4,493,30,2
22.5,42.52,502,33,2
22.27,42.42,482,39,5
22.4,42.11,479,36,4
22.36,41.71,466,36,3
22.33,41.78,457,34,2
22.36,41.77,457,38,2
22.41,42.05,453,49,3
22.34,42.55,466,77,2
22.34,42.58,475,85,2
22.31,42.63,478,98,2
22.4,42.49,476,99,1
22.33,42.59,468,90,1
22.41,42.28,451,91,2
22.57,41.83,453,87,1
22.58,41.56,452,92,1
22.65,41.28,453,94,1
22.79,41.06,445,87,2
22.79,41.13,450,84,1
22.81,40.75,444,84,1
22.85,40.87,439,81,1
22.84,40.77,437,87,1
22.68,41.14,442,90,1
22.74,41.03,441,89,1
22.65,41.19,435,87,1
22.78,41.02,429,87,2
22.88,40.4,424,81,0
22.94,40.14,418,84,1
23.02,40.21,418,85,1
22.84,40.4,422,81,1
22.93,40.07,418,78,1
23.0,40.62,417,69,1
23.04,40.66,423,84,1
23.17,40.57,429,93,1
23.12,41.14,425,84,1
23.15,41.17,427,108,2
23.15,42.16,426,131,2
23.04,43.66,447,157,3
23.08,43.22,453,171,2
23.22,42.34,451,179,1
23.28,43.06,473,182,2
23.36,42.77,526,188,2
23.41,42.9,564,179,2
23.56,41.82,592,176,2
23.64,40.94,601,170,3
23.58,40.08,568,145,2
23.59,39.71,520,137,20
23.72,38.71,497,170,118
23.65,39.28,493,187,107
23.69,39.13,486,163,71
23.72,37.99,472,143,57
23.71,38.91,469,137,44
23.79,37.6,475,133,36
23.96,36.75,487,131,30
23.99,38.65,547,139,26
24.08,37.62,562,136,22
24.13,36.76,546,127,18
24.15,36.4,531,125,15
24.27,35.69,513,115,12
24.27,37.01,506,122,12
24.36,35.86,498,119,10
24.32,37.16,502,120,8
24.23,38.45,505,129,7
24.29,37.78,505,131,6
24.3,37.72,502,138,6
24.39,36.99,505,135,4
24.53,36.54,501,139,4
24.66,35.89,503,132,4
24.76,35.91,505,136,3
24.66,37.16,502,141,4
24.86,36.62,540,423,2
25.0,36.9,567,320,3
25.1,37.09,590,293,2
25.34,37.11,605,284,2
25.38,37.08,634,278,4
25.4,36.85,644,264,2
25.51,36.44,643,242,1
25.6,35.8,636,240,2
25.52,36.62,643,237,2
25.38,36.76,647,245,1
25.47,36.78,671,251,1
25.52,36.38,616,239,1
25.58,36.09,668,262,1
25.71,35.79,652,249,1
25.92,36.18,634,292,2
25.64,36.56,637,278,2
25.84,35.59,634,276,2
25.7,35.8,629,245,1
25.68,35.8,623,249,2
25.55,35.67,629,242,1
25.47,35.69,636,237,2
25.55,35.78,623,239,1
25.65,35.14,599,198,1
25.37,36.35,611,199,2
25.18,36.69,603,200,1
25.14,36.66,596,184,1
24.98,37.25,592,178,1
24.79,37.27,581,165,2
24.67,37.35,551,156,2
24.57,37.46,531,148,1
24.52,37.7,515,144,1
24.47,37.75,496,140,1
24.5,37.98,480,136,1
24.42,38.17,469,129,1
24.37,38.43,457,130,1
24.32,38.56,450,122,2
24.36,39.62,445,126,2
24.39,39.7,453,139,3
24.47,39.71,461,140,3
24.55,40.29,461,189,2
24.63,39.67,469,448,1
24.73,39.87,482,618,2
24.71,39.64,485,631,2
24.81,39.79,493,571,2
24.84,40.04,504,520,3
24.89,39.81,511,555,3
24.74,41.02,521,535,3
24.87,40.05,520,481,3
24.67,40.32,516,426,3
24.91,40.13,517,381,2
24.87,40.87,540,392,3
24.9,40.05,536,352,2
24.77,40.6,519,343,2
24.7,40.29,517,312,2
24.7,39.7,511,287,2
24.74,39.8,505,269,2
24.73,39.75,498,246,1
24.69,39.74,493,250,2
24.67,39.66,495,226,2
24.66,39.65,494,218,2
24.6,39.58,535,222,1
24.7,39.36,504,203,2
24.56,39.79,505,217,2
24.6,39.36,495,204,3
24.59,39.46,492,233,2
24.5,39.64,495,211,1
24.49,39.76,496,238,2
24.39,39.96,498,247,2
24.29,40.04,497,233,1
24.23,40.14,496,205,2
24.11,40.23,498,217,3
23.96,40.78,503,192,2
24.08,40.64,504,182,2
24.02,40.84,501,172,2
23.92,41.1,499,159,2
23.93,40.94,495,157,2
23.85,41.31,494,156,2
23.76,41.83,492,151,2
23.83,41.34,488,144,2
23.8,41.48,489,144,2
23.69,41.72,488,144,3
23.65,42.1,487,143,2
23.66,42.04,488,140,2
23.59,42.41,492,141,2
23.66,42.57,490,138,2
23.61,42.85,488,141,2
23.56,43.07,489,134,3
23.59,43.12,490,140,2
23.55,43.5,493,136,1
23.58,43.67,494,132,3
23.56,43.68,495,141,2
23.56,43.94,493,140,2
23.46,44.38,498,143,2
23.51,44.3,499,137,2
23.49,44.41,499,142,2
23.44,45.09,498,144,2
23.44,45.05,498,143,1
23.42,45.24,499,147,2
23.46,45.3,491,143,2
23.49,45.35,483,141,2
23.41,45.56,484,144,1
23.46,45.85,487,142,1
23.42,45.94,480,144,1
23.34,46.23,479,142,1
23.38,46.3,475,138,1
23.41,46.22,472,143,1
23.36,46.44,473,140,1
23.32,46.5,473,143,1
23.36,46.74,468,142,1
23.29,46.98,468,136,1
23.41,47.03,466,137,1
23.36,47.15,460,140,1
23.38,47.41,460,135,2
23.32,47.71,460,130,1
23.26,47.74,457,131,2
23.31,47.84,453,126,1
23.32,47.92,451,127,1
23.35,48.05,449,131,1
23.36,47.99,453,130,1
23.35,48.35,448,126,2
23.28,48.43,447,129,1
23.28,48.63,445,127,1
23.28,48.66,443,129,1
23.31,48.65,443,122,1
23.24,48.73,441,126,1
23.26,48.82,440,127,1
23.28,48.79,443,129,1
23.28,48.93,445,129,1
23.26,49.03,445,129,1
23.26,49.08,445,133,1
23.29,48.98,445,130,1
23.22,49.24,446,133,1
23.26,49.26,445,130,1
23.24,49.37,449,128,1
23.25,49.31,448,131,1
23.25,49.48,446,134,1
23.26,49.59,451,125,1
23.25,49.59,450,134,1
23.25,49.6,450,135,1
23.24,49.64,449,134,1
23.21,49.78,449,132,2
23.25,49.83,446,125,1
23.24,49.9,450,125,1
23.28,49.81,446,126,1
23.24,49.93,448,129,1
23.19,50.08,449,127,1
23.15,50.12,447,131,1
23.25,50.04,447,135,1
23.17,50.27,444,133,1
23.17,50.3,446,130,1
23.14,50.35,445,130,1
23.18,50.38,450,129,1
23.24,50.46,445,124,1
23.21,50.55,447,127,1
23.22,50.67,448,130,1
23.22,50.74,450,129,1
23.22,50.83,450,121,1
23.17,50.86,443,122,1
23.19,51.0,452,123,1
23.17,51.02,445,121,1
23.18,50.97,438,122,1
23.11,51.2,445,119,1
23.18,51.17,440,124,1
23.15,51.34,439,119,1
23.19,51.29,439,124,2
23.18,51.28,444,117,1
23.15,51.36,440,136,1
23.17,51.37,442,155,1
23.12,51.39,445,158,1
23.18,51.41,447,160,1
23.17,51.32,448,146,1
23.14,51.43,445,138,1
23.21,51.37,445,150,1
23.19,51.37,451,188,1
23.18,51.41,458,194,1
23.07,52.02,457,200,1
23.14,51.7,459,223,1
23.19,51.49,467,218,1
23.25,51.35,464,198,1
23.17,51.52,460,187,1
23.29,51.31,463,191,1
23.26,51.37,464,192,1
23.28,51.39,461,210,3
23.28,51.3,452,222,6
23.31,51.38,464,317,5
23.28,51.53,473,278,5
23.22,51.54,488,242,3
23.12,51.63,490,208,3
23.17,51.58,491,195,3
23.08,51.69,498,177,3
22.77,52.56,500,174,3
23.22,52.13,522,162,2
23.15,51.5,506,190,2
23.17,51.49,507,168,3
23.14,51.43,508,169,2
23.08,51.67,512,157,2
23.12,51.7,516,151,2
23.11,51.9,523,150,1
23.08,51.99,520,143,2
23.07,52.25,519,149,2
23.14,52.33,520,146,2
23.11,52.75,525,145,1
23.18,52.89,527,131,3
23.1,52.98,525,134,1
23.15,52.95,520,133,2
23.18,53.06,518,128,2
23.21,52.98,513,131,3
23.18,53.18,514,127,2
23.26,53.32,505,130,1
23.28,53.26,502,126,2
23.29,53.3,498,118,2
23.41,54.07,507,125,2
23.31,54.96,530,140,2
23.4,55.03,567,156,2
23.38,54.81,593,159,1
23.65,53.81,610,166,2
23.98,53.69,670,185,2
23.45,54.04,663,171,2
23.45,54.5,621,163,3
23.56,54.04,609,154,2
23.44,53.36,590,146,3
23.61,53.52,548,135,2
23.54,53.74,528,133,1
23.54,54.15,507,131,2
23.51,54.13,495,136,2
23.49,53.77,495,132,1
23.65,52.87,488,124,2
23.51,52.71,482,129,1
23.51,52.22,469,124,1
23.35,53.1,461,113,3
23.54,53.14,477,115,2
23.44,53.08,480,113,2
23.44,53.51,473,115,1
23.45,53.66,469,113,1
23.4,53.41,467,116,1
23.42,52.97,467,121,1
23.42,53.32,470,112,1
23.49,53.1,471,129,2
23.44,52.61,473,125,2
23.46,52.6,469,124,2
23.38,53.26,487,125,1
23.38,53.64,483,123,1
23.45,54.09,480,121,2
23.41,53.27,475,121,1
23.52,52.84,486,189,2
23.46,53.19,501,200,2
23.49,53.19,534,188,4
23.44,53.25,541,187,2
23.44,53.01,525,165,1
23.55,51.96,508,162,3
23.58,51.82,493,153,3
23.56,51.69,480,148,2
23.62,50.8,471,144,1
23.65,50.49,463,143,2
23.64,50.13,455,137,1
23.65,50.19,443,142,1
23.52,50.79,455,143,1
23.64,50.68,506,155,3
23.68,50.92,584,155,2
23.72,51.79,612,157,1
23.82,51.9,665,164,2
24.01,51.09,693,182,1
24.03,50.19,625,202,1
24.03,49.85,570,198,1
23.99,49.75,558,200,2
24.27,49.73,556,190,1
24.32,49.31,566,184,2
24.4,49.05,567,192,1
24.37,48.46,561,194,1
24.56,48.41,572,199,1
24.32,48.76,575,197,2
24.32,48.21,572,206,1
24.12,48.8,561,211,1
24.11,49.65,550,196,1
24.03,49.7,540,197,1
24.11,49.5,542,175,2
23.92,49.84,533,195,2
23.92,48.95,521,186,1
23.89,48.04,509,178,2
23.89,47.85,496,181,1
23.95,48.08,483,175,2
24.01,48.11,470,161,1
23.98,47.81,468,149,1
23.96,47.52,458,147,1
23.95,47.38,451,153,1
23.93,47.38,444,154,1
23.79,47.27,439,154,1
23.8,47.41,436,157,1
23.73,47.53,430,159,1
23.76,47.63,425,152,1
23.79,47.79,418,140,1
23.8,48.3,418,145,1
23.76,47.36,413,149,1
23.85,47.67,412,151,2
23.82,47.62,411,150,1
23.85,47.52,413,151,2
23.85,47.77,424,158,1
23.75,47.51,436,154,1
23.75,46.53,441,149,1
23.78,46.16,452,145,2
23.75,46.64,455,143,1
23.73,46.21,456,137,2
23.73,45.98,462,146,1
23.69,46.13,457,145,2
23.72,46.02,461,142,1
23.78,46.64,453,140,2
23.83,46.52,476,149,2
23.93,46.03,536,150,2
23.99,45.52,490,144,2
23.99,45.19,472,142,1
23.95,45.21,470,136,1
24.06,44.54,476,137,2
24.16,44.28,473,127,1
24.2,44.14,493,138,3
24.17,43.79,471,131,2
24.19,43.85,501,130,2
24.12,43.85,514,136,2
24.19,43.81,493,137,2
24.25,43.52,484,137,1
23.79,44.33,480,136,3
24.01,43.92,481,130,2
23.85,44.16,475,133,2
23.93,44.04,469,132,1
24.08,43.91,469,136,3
23.99,44.16,487,143,2
23.91,44.11,475,134,2
23.92,44.41,478,139,3
24.05,44.32,492,142,6
24.01,44.68,488,142,12
23.85,44.93,489,142,10
23.95,44.76,485,138,9
23.92,44.96,480,139,6
23.92,45.03,483,144,8
23.86,45.0,485,132,5
23.76,44.84,468,121,4
23.76,44.73,464,119,4
23.66,44.86,452,119,3
23.72,44.71,448,117,3
23.54,44.95,438,112,3
23.55,44.96,432,107,2
23.54,44.81,427,103,3
23.49,44.92,420,101,3
23.64,44.98,440,152,3
23.51,45.44,443,171,3
23.64,45.38,455,163,2
23.51,45.66,457,157,2
23.49,45.91,455,238,10
23.56,46.05,452,249,10
23.61,46.08,469,351,11
23.78,45.96,484,400,9
23.78,46.12,489,615,8
23.85,46.15,483,419,6
23.86,46.17,488,334,6
23.91,46.04,492,378,5
23.93,46.09,488,411,4
23.96,46.15,495,343,4
23.95,46.26,497,306,4
24.05,46.16,495,299,3
24.05,46.12,499,334,4
24.02,46.44,499,302,4
24.03,46.45,501,276,3
23.96,46.65,505,266,2
24.01,46.52,506,255,3
24.05,46.62,505,259,2
24.12,46.51,503,248,3
24.09,46.6,503,241,2
24.11,46.57,501,270,2
24.08,46.68,500,356,2
24.12,46.69,504,309,1
24.16,46.6,501,280,2
24.06,46.86,498,259,2
24.05,47.21,490,255,2
23.95,47.23,486,235,1
23.88,47.32,477,210,2
23.89,47.35,473,205,2
23.88,47.47,466,197,3
23.82,47.55,462,190,2
23.69,47.85,456,190,2
23.72,47.81,452,195,1
23.72,48.0,452,191,2
23.68,48.07,449,180,2
23.65,48.25,445,184,2
23.62,48.38,445,168,2
23.69,48.43,439,161,3
23.61,48.78,440,157,2
23.62,48.81,436,156,2
23.59,48.93,438,149,2
23.61,49.14,437,148,2
23.56,49.29,431,146,2
23.55,49.45,435,141,2
23.58,49.48,431,146,2
23.61,49.61,437,145,2
23.59,49.73,435,145,2
23.56,49.8,437,140,1
23.52,50.04,436,141,2
23.52,50.1,433,142,2
23.51,50.22,434,143,2
23.49,50.3,434,140,2
23.51,50.32,436,142,1
23.54,50.44,432,132,2
23.49,50.49,436,136,2
23.46,50.69,432,140,2
23.52,50.56,440,138,2
23.46,50.76,437,136,2
23.49,50.77,435,135,1
23.48,50.79,436,138,1
23.46,51.01,436,139,2
23.45,51.06,435,143,1
23.42,51.04,436,142,2
23.42,51.15,440,144,1
23.44,51.2,439,146,2
23.48,51.27,438,146,1
23.48,51.2,439,144,2
23.46,51.35,436,136,2
23.34,51.55,439,137,1
23.44,51.33,437,140,2
23.44,51.57,437,139,1
23.42,51.55,438,140,2
23.46,51.52,440,137,2
23.44,51.58,436,139,1
23.41,51.62,437,146,1
23.41,51.69,441,147,3
23.41,51.6,440,148,2
23.35,51.71,442,156,2
23.42,51.6,442,150,2
23.42,51.66,439,145,2
23.42,51.5,439,153,3
23.36,51.71,440,144,3
23.44,51.62,440,139,1
23.36,51.68,437,143,2
23.29,51.79,439,136,2
23.41,51.45,443,138,2
23.32,51.79,449,134,2
23.36,51.64,446,135,2
23.32,51.67,447,138,2
23.38,51.43,441,131,1
23.31,51.66,446,129,2
23.34,51.57,447,131,1
23.36,51.61,447,127,2
23.38,51.51,448,122,2
23.34,51.58,447,128,2
23.32,51.72,449,127,2
23.34,51.53,448,127,2
23.32,51.58,445,124,2
23.32,51.56,446,130,2
23.31,51.59,449,124,2
23.34,51.46,444,123,2
23.34,51.58,444,126,2
23.29,51.55,447,124,2
23.36,51.36,447,122,2
23.32,51.41,452,119,2
23.25,51.5,454,122,2
23.26,51.6,448,120,2
23.32,51.64,448,125,2
23.31,51.54,447,121,2
23.31,51.52,445,122,2
23.28,51.46,444,117,2
23.29,51.45,442,117,2
23.28,51.48,442,120,2
23.28,51.62,444,123,2
23.24,51.67,445,123,2
23.25,52.14,448,132,2
23.28,51.68,451,150,2
23.29,51.74,456,176,2
23.28,51.88,461,168,2
23.25,51.96,463,166,2
23.28,52.0,465,160,2
23.31,51.99,472,168,2
23.29,52.13,473,168,2
23.24,52.35,470,174,2
23.24,52.73,478,200,2
23.29,52.62,482,204,2
23.26,52.56,480,199,2
23.29,52.57,482,195,2
23.25,53.07,482,185,3
23.26,52.89,487,198,2
23.31,52.86,488,201,4
23.05,53.72,497,200,5
23.25,53.06,514,192,2
23.29,53.12,513,176,2
23.29,53.67,527,176,3
23.4,52.98,543,169,3
23.34,52.99,555,157,2
23.36,52.88,556,146,3
23.42,52.8,549,145,4
23.45,52.92,551,146,3
23.31,53.03,548,137,4
23.29,52.99,542,145,4
23.38,52.91,533,139,3
23.17,53.75,528,132,2
23.38,52.77,522,127,3
23.36,52.65,503,115,5
23.4,52.62,486,106,4
23.36,52.65,469,109,4
23.41,52.69,462,103,3
23.35,53.18,450,99,3
23.4,53.47,449,102,5
23.29,54.38,469,111,4
23.29,54.57,504,122,5
23.36,54.43,514,120,3
23.35,54.59,518,120,3
23.31,54.95,530,124,4
23.38,55.14,523,119,3
23.36,55.57,515,116,4
23.31,56.08,509,129,2
23.19,56.33,505,130,3
23.19,56.34,501,129,3
23.25,55.93,500,137,2
23.26,55.84,504,129,2
23.25,55.84,503,135,3
23.44,55.41,544,152,4
23.55,55.24,600,144,3
23.52,55.18,657,150,3
23.59,54.77,648,159,4
23.56,54.87,635,160,3
23.61,54.5,592,155,4
23.68,54.48,561,155,2
23.79,54.46,570,163,3
23.83,55.19,592,203,2
23.86,54.54,628,211,4
23.73,55.07,629,227,4
23.96,54.52,617,209,2
23.88,54.37,615,213,2
24.01,54.12,602,199,4
24.06,53.58,600,194,3
24.09,53.2,583,195,3
24.08,52.89,559,171,3
24.03,52.75,559,192,5
23.82,52.51,550,171,3
23.85,52.27,536,169,3
23.98,51.71,529,164,2
23.91,51.56,521,166,2
23.99,51.38,514,167,2
24.11,50.74,513,171,1
24.23,50.49,529,181,1
24.13,50.27,538,179,1
24.25,49.58,546,180,1
24.2,49.23,539,175,1
24.15,48.65,549,168,2
24.36,47.28,531,157,1
23.96,47.38,517,148,2
24.22,46.27,508,136,1
24.06,47.51,512,136,1
24.02,47.28,513,150,1
24.11,47.16,497,141,2
24.09,47.24,488,142,1
23.8,48.37,483,133,1
23.73,48.11,472,121,0
23.75,47.5,465,120,0
23.68,48.85,461,124,0
23.62,48.16,457,118,1
23.65,47.12,453,113,1
23.82,46.17,447,121,1
23.92,46.33,490,123,0
24.09,46.22,525,147,1
23.99,46.61,545,153,1
24.02,47.04,569,150,1
24.12,46.16,570,159,1
24.17,46.54,589,167,1
24.23,45.83,595,156,0
24.32,45.24,590,161,0
24.29,45.86,593,175,0
24.23,45.01,580,192,0
24.19,45.49,543,160,1
24.22,44.79,509,144,0
24.17,44.5,482,134,1
24.12,44.62,464,128,1
24.06,44.58,458,143,0
24.06,44.19,450,132,0
24.17,44.6,449,129,0
24.09,43.58,451,131,1
24.27,43.76,451,131,0
24.25,43.3,448,130,0
24.32,43.47,449,126,1
24.3,43.06,449,128,1
24.43,42.44,448,127,1
24.55,42.38,445,136,1
24.5,41.89,447,141,1
24.59,41.76,450,143,0
24.66,42.3,447,154,1
24.64,42.18,447,159,1
24.76,41.96,447,161,0
24.86,41.94,443,147,1
24.84,42.04,443,143,1
24.9,42.46,447,148,1
24.76,42.72,462,182,1
24.77,43.0,492,197,2
24.74,42.87,487,194,1
24.76,42.5,482,200,2
24.7,42.92,471,193,1
24.5,42.46,462,174,1
24.47,41.81,453,170,1
24.55,41.22,446,156,2
24.29,41.35,440,162,2
24.27,41.26,430,157,1
24.26,41.11,426,147,1
24.16,40.77,423,144,1
24.29,40.98,414,143,1
24.22,40.65,412,146,1
24.23,40.69,411,138,1
24.25,40.36,410,139,0
24.17,40.05,404,139,1
24.23,40.46,404,137,1
24.19,40.21,405,135,0
24.16,40.14,401,137,0
23.93,40.42,401,143,1
23.86,41.58,433,141,2
24.15,41.3,476,157,4
24.12,40.67,497,168,2
24.01,41.03,486,167,2
24.25,40.72,504,174,1
24.06,41.1,500,174,2
24.23,40.03,489,173,1
24.39,39.94,488,175,1
24.2,40.57,511,189,2
24.55,40.21,546,214,1
24.4,40.37,557,225,1
24.44,40.76,557,212,1
24.44,39.95,556,211,2
24.37,39.67,527,191,2
24.37,39.55,502,185,2
24.36,39.34,487,179,0
24.3,39.31,483,182,1
24.27,39.42,474,164,1
24.2,39.52,461,168,1
24.22,39.57,455,163,1
24.13,39.45,464,146,2
24.06,39.32,472,210,2
24.06,39.47,480,378,1
23.95,39.55,480,356,2
23.95,39.93,489,395,1
23.96,40.25,513,590,1
24.02,40.58,552,1312,2
24.17,40.29,592,1697,3
24.12,40.61,600,2569,2
24.16,40.28,620,2715,1
24.23,40.14,634,2754,1
24.43,39.69,637,2444,1
24.55,39.69,651,2401,1
24.3,40.18,642,2156,3
24.33,39.05,616,1856,3
24.35,38.41,569,1568,1
24.25,38.31,531,1384,2
24.2,38.21,512,1171,1
24.11,38.08,498,977,1
24.06,38.29,489,849,2
24.05,38.13,486,785,1
23.91,38.18,481,709,1
23.92,38.16,476,656,1
23.86,38.0,475,614,1
23.79,37.98,471,525,0
23.75,38.07,468,479,1
23.72,38.25,463,445,1
23.75,37.89,463,387,1
23.65,38.05,462,358,1
23.52,38.24,460,344,1
23.54,37.99,452,324,0
23.52,38.07,451,310,1
23.51,37.87,449,280,1
23.45,37.88,448,257,0
23.44,37.86,446,240,0
23.4,37.91,448,230,1
23.38,37.92,447,216,0
23.35,38.03,447,208,1
23.28,38.17,444,199,0
23.28,37.91,443,183,1
23.21,37.93,441,176,1
23.19,37.98,441,166,0
23.17,37.93,441,155,0
23.22,37.93,441,152,0
23.21,38.05,439,151,1
23.12,38.18,442,146,1
23.1,38.31,444,145,1
23.05,38.2,442,138,1
23.1,38.04,447,140,1
23.07,37.96,449,135,0
23.07,38.15,448,132,1
23.0,38.26,451,128,0
23.04,38.05,447,132,2
23.0,38.03,455,123,1
22.94,38.26,452,125,1
23.0,38.03,455,124,2
22.97,38.03,452,118,0
22.95,37.95,453,111,0
22.88,38.63,453,112,0
22.93,38.05,454,111,1
22.9,38.16,453,109,1
22.87,38.37,454,114,1
22.9,37.83,453,104,1
22.88,38.03,451,113,1
22.81,38.12,450,108,1
22.81,38.03,454,112,1
22.78,38.28,457,110,1
22.81,37.83,455,110,1
22.81,37.98,455,113,1
22.78,37.7,459,111,1
22.7,38.06,457,102,0
22.71,37.7,455,106,1
22.71,37.79,456,99,1
22.65,37.67,458,102,0
22.64,37.68,457,98,1
22.48,37.98,459,99,1
22.55,37.79,455,95,1
22.53,37.84,456,99,0
22.58,37.65,457,97,1
22.5,37.86,463,96,1
22.44,37.93,461,89,1
22.54,37.65,464,86,1
22.44,37.68,463,86,1
22.41,37.72,469,88,1
22.33,37.82,462,84,1
22.31,37.68,462,88,1
22.4,37.55,459,86,1
22.31,37.86,461,82,0
22.37,37.71,462,89,1
22.23,37.75,463,92,1
22.3,37.61,465,93,1
22.19,37.66,467,93,1
22.26,37.42,467,93,1
22.27,37.41,469,94,1
22.23,37.39,473,82,1
22.16,37.37,473,82,1
22.21,37.2,472,81,1
22.21,37.08,477,79,1
22.2,37.02,478,76,1
22.2,36.97,479,71,1
22.14,37.13,480,72,1
22.17,36.88,479,73,1
22.06,37.1,479,68,1
22.09,36.88,478,54,1
22.13,36.95,476,66,1
22.0,37.91,484,71,0
22.21,37.18,477,72,0
22.23,37.52,481,77,1
22.24,37.02,479,85,1
22.43,36.59,478,90,0
22.39,36.88,486,104,1
22.64,36.22,492,106,0
22.64,36.03,494,109,1
22.67,36.13,496,109,0
22.7,36.11,498,116,1
22.64,36.95,503,114,0
22.67,36.7,527,137,1
22.71,36.25,537,130,1
22.71,37.03,561,134,1
22.64,36.59,562,125,1
22.65,36.2,555,108,1
22.57,36.41,549,95,1
22.41,36.1,555,92,2
22.5,36.63,559,98,3
22.4,36.04,557,87,2
22.24,36.33,555,81,2
22.23,36.35,555,78,1
22.14,36.27,542,73,2
22.13,36.18,531,68,1
22.09,36.47,519,64,1
22.04,37.43,518,63,2
22.0,36.68,522,60,1
21.97,36.82,521,58,3
22.0,36.89,517,53,3
21.96,36.76,511,50,2
21.82,37.13,501,52,1
21.83,37.22,490,43,1
21.83,37.19,478,44,2
21.87,37.49,476,36,2
21.83,37.37,467,37,2
21.8,37.46,463,37,2
21.77,37.69,455,30,1
21.77,37.8,445,27,2
21.74,37.75,438,28,3
21.76,38.03,434,23,2
21.74,38.19,429,23,2
21.76,38.11,426,23,3
21.74,38.22,423,24,3
21.77,38.48,419,26,2
21.82,38.39,419,25,2
21.79,38.63,419,24,2
21.74,38.76,417,23,2
21.77,38.76,413,26,2
21.82,39.0,411,25,2
21.83,38.93,413,33,2
21.83,39.08,412,26,2
21.85,39.26,412,25,1
